name,kurtosis_music,skew_music,mean_music,sd_music,zero_crossing,zero_crossing_mean,zero_crossing_sd,spectral_centroids_mean,spectral_centroids_sd,spectral_rolloff_mean,spectral_rolloff_sd,mfccs1_mean,mfccs1_sd,mfccs2_mean,mfccs2_sd,mfccs3_mean,mfccs3_sd,mfccs4_mean,mfccs4_sd,mfccs5_mean,mfccs5_sd,mfccs6_mean,mfccs6_sd,mfccs7_mean,mfccs7_sd,mfccs8_mean,mfccs8_sd,mfccs9_mean,mfccs9_sd,mfccs10_mean,mfccs10_sd,mfccs11_mean,mfccs11_sd,mfccs12_mean,mfccs12_sd,mfccs13_mean,mfccs13_sd,mfccs14_mean,mfccs14_sd,mfccs15_mean,mfccs15_sd,mfccs16_mean,mfccs16_sd,mfccs17_mean,mfccs17_sd,mfccs18_mean,mfccs18_sd,mfccs19_mean,mfccs19_sd,mfccs20_mean,mfccs20_sd,spectral_bandwidth_2_mean,spectral_bandwidth_3_mean,spectral_bandwidth_4_mean,spectral_bandwidth_2_sd,spectral_bandwidth_3_sd,spectral_bandwidth_4_sd,chroma_stft1_mean,chroma_stft1_sd,chroma_stft2_mean,chroma_stft2_sd,chroma_stft3_mean,chroma_stft3_sd,chroma_stft4_mean,chroma_stft4_sd,chroma_stft5_mean,chroma_stft5_sd,chroma_stft6_mean,chroma_stft6_sd,chroma_stft7_mean,chroma_stft7_sd,chroma_stft8_mean,chroma_stft8_sd,chroma_stft9_mean,chroma_stft9_sd,chroma_stft10_mean,chroma_stft10_sd,chroma_stft11_mean,chroma_stft11_sd,chroma_stft12_mean,chroma_stft12_sd
./processed_music/classic_vivaldi_1.wav,1.1937448666243657,-0.03066440485417843,-3.156634647893952e-06,0.04118857905268669,70774,0.08017245676120222,0.271560000622469,1549.1326303183985,371.57612883188614,2898.868461277174,676.1607801181866,-259.968017578125,76.85535430908203,129.30673217773438,23.252586364746094,-22.197729110717773,11.9135160446167,19.983108520507812,7.310575485229492,3.2634902000427246,6.314406871795654,1.3891675472259521,5.987091064453125,-4.053889751434326,6.63555383682251,4.694886684417725,7.061651229858398,1.0843948125839233,6.700058937072754,6.242761611938477,7.309597015380859,-1.2458183765411377,7.8274149894714355,3.456338882446289,7.404044151306152,-0.11858009546995163,7.9540696144104,5.676817417144775,8.366721153259277,1.5658867359161377,8.26174259185791,2.319599151611328,6.351577281951904,-4.377799987792969,7.197537422180176,0.29203924536705017,6.5435261726379395,-0.811799168586731,7.425164222717285,9.24217414855957,8.930122375488281,1757.6276585459148,2427.028787034055,3072.7395379983927,257.1318312952901,296.31787575012106,336.4756366039648,0.5286774635314941,0.3758414089679718,0.2871970236301422,0.22483234107494354,0.3151046335697174,0.3409464359283447,0.17828050255775452,0.18162398040294647,0.24178244173526764,0.28128981590270996,0.22620537877082825,0.29909631609916687,0.21459037065505981,0.20961998403072357,0.39982619881629944,0.3653460741043091,0.2034190446138382,0.18871478736400604,0.21567443013191223,0.28907832503318787,0.18900956213474274,0.21664519608020782,0.38879960775375366,0.3120199739933014
./processed_music/classic_vivaldi_3.wav,1.1317739569739933,0.0252568107098341,1.023204458761029e-05,0.04288123548030853,68549,0.07764424710599642,0.2676109452121482,1470.8952302602652,369.294871674373,2738.7987432065215,795.0889408295952,-278.12060546875,103.8485336303711,128.50057983398438,24.126096725463867,-20.318368911743164,19.930641174316406,22.06218147277832,9.267476081848145,3.3960652351379395,8.381709098815918,1.7677514553070068,8.274784088134766,-1.29762864112854,7.960762023925781,5.872635841369629,6.191858291625977,2.648913860321045,7.815196514129639,6.458383083343506,7.365869045257568,-0.6583065390586853,8.23957347869873,3.4993679523468018,6.996449947357178,0.08858157694339752,8.6570405960083,6.080488204956055,8.414225578308105,3.582073211669922,8.424816131591797,2.0753016471862793,7.369572162628174,-4.270079135894775,7.976634502410889,0.18061020970344543,7.692605018615723,-0.8301451206207275,7.467747211456299,5.7458391189575195,8.788969993591309,1691.1525628832592,2365.4820267069476,3019.7742544769526,279.4472082550371,265.3250665546239,252.17312719250342,0.49509432911872864,0.4093228876590729,0.2969755530357361,0.24573685228824615,0.32355910539627075,0.3479284346103668,0.16881011426448822,0.1847587376832962,0.1929568201303482,0.231963649392128,0.1984812319278717,0.28088849782943726,0.19388197362422943,0.19558198750019073,0.4036000370979309,0.3824796676635742,0.19238699972629547,0.16473107039928436,0.2540661096572876,0.2957956790924072,0.19456766545772552,0.2055480182170868,0.3273015022277832,0.29930830001831055
./processed_music/classic_vivaldi_2.wav,1.5891144623309161,0.011271378956735134,4.190727395325666e-06,0.03267451748251915,61948,0.0700445948023989,0.25522215723045416,1413.0020867389112,237.03938900101159,2632.5337727864585,466.51490680333734,-279.3872375488281,44.417564392089844,138.60958862304688,13.882484436035156,-14.951942443847656,10.61232852935791,19.72447395324707,6.692392349243164,3.442361831665039,6.385584354400635,1.3308418989181519,6.228281021118164,-3.460984468460083,5.878108024597168,4.193212509155273,6.282479286193848,1.6652477979660034,6.891308784484863,6.353628158569336,6.9974284172058105,-2.681614875793457,6.789820671081543,1.144911766052246,7.361351013183594,-1.4551595449447632,7.166916370391846,4.662446022033691,6.8147454261779785,2.2338671684265137,6.944820880889893,4.161571502685547,7.506796360015869,-0.9453465342521667,8.050697326660156,2.692992687225342,6.380138874053955,-3.990473508834839,6.744460582733154,0.337045282125473,8.062450408935547,1741.425332141396,2447.7935339669875,3120.3042554386684,202.17902069778538,213.37477431023254,213.81008058790928,0.25465166568756104,0.31537967920303345,0.2282399982213974,0.2391684502363205,0.31042197346687317,0.3495236337184906,0.19411689043045044,0.19390147924423218,0.2435641586780548,0.2876274883747101,0.1968565583229065,0.24377653002738953,0.19527719914913177,0.23931241035461426,0.21011236310005188,0.2487744390964508,0.2942745089530945,0.25093501806259155,0.5157246589660645,0.3733297288417816,0.2954343557357788,0.26517394185066223,0.2285144180059433,0.2625274062156677
./processed_music/classic_vivaldi_6.wav,2.6255707619376762,-0.03916311636567116,-5.643346412398387e-07,0.04402706399559975,57262,0.06503342983142552,0.24658483902256953,1379.5429779924007,359.60552239515965,2619.0509459029795,725.1856217008226,-303.1338806152344,78.036376953125,136.25344848632812,20.63617706298828,-15.753463745117188,14.347970962524414,19.807140350341797,8.464770317077637,2.187191963195801,7.466162204742432,-0.45644253492355347,8.354559898376465,-2.28406023979187,7.694996356964111,7.084966659545898,7.875341415405273,7.4397358894348145,7.157511234283447,12.438523292541504,8.073771476745605,4.540637016296387,9.163749694824219,5.3781418800354,10.222570419311523,1.5212045907974243,10.758448600769043,4.8793463706970215,8.893487930297852,1.49237859249115,8.63283634185791,3.1441469192504883,6.920113563537598,-0.10029509663581848,7.146989822387695,1.9479384422302246,7.303753852844238,-0.7371335029602051,9.895556449890137,6.566335678100586,9.783050537109375,1673.4150584221343,2356.174406222306,3017.8961735799453,284.0860841537543,290.2297960444788,282.74333021925844,0.45681366324424744,0.38525834679603577,0.3454967737197876,0.25266462564468384,0.39564621448516846,0.3279876410961151,0.18674392998218536,0.13660307228565216,0.23576343059539795,0.26593807339668274,0.20014861226081848,0.2628921866416931,0.19561432301998138,0.19454993307590485,0.3823395371437073,0.35398373007774353,0.21648164093494415,0.1365959644317627,0.328715980052948,0.32279953360557556,0.2912536859512329,0.24553892016410828,0.41291531920433044,0.3157650828361511
./processed_music/classic_vivaldi_7.wav,5.466393469015532,-0.09006873518228531,-1.0871555787161924e-05,0.042839448899030685,87642,0.09934740987352877,0.29912790245135923,1777.212352176561,373.05539243284915,3429.830826407519,648.9913060292458,-272.27105712890625,77.36662292480469,117.51624298095703,22.003292083740234,-27.946531295776367,10.741303443908691,33.22905349731445,6.723536968231201,-6.7483673095703125,10.383354187011719,-6.095868110656738,8.136860847473145,-6.887162685394287,7.306865692138672,0.0269072987139225,6.151142597198486,3.5248589515686035,8.63248348236084,1.3282755613327026,8.251283645629883,-5.638438701629639,8.003898620605469,-7.31448221206665,8.428805351257324,-16.331010818481445,10.062219619750977,-3.237635850906372,7.125576972961426,-0.6705464720726013,7.138209342956543,6.687493324279785,5.994801044464111,0.8303285241127014,5.668003082275391,3.4050655364990234,6.61668586730957,-5.430302619934082,7.869534015655518,-4.244132041931152,8.693822860717773,1811.20519767547,2389.8109593781005,2977.76303681086,199.06478166276025,193.1707302961107,192.82992816191802,0.2357928305864334,0.2633861005306244,0.1060066819190979,0.13051685690879822,0.08914835005998611,0.1691819429397583,0.09905403107404709,0.11949417740106583,0.36624443531036377,0.2830284833908081,0.5307614207267761,0.35082775354385376,0.22219623625278473,0.14747747778892517,0.25313475728034973,0.3243020176887512,0.21840786933898926,0.15034247934818268,0.5987153649330139,0.3633156418800354,0.34608203172683716,0.3195180594921112,0.15653559565544128,0.18371286988258362
./processed_music/classic_vivaldi_5.wav,2.833614831793997,0.036101337522268295,-6.9242641984601505e-06,0.029565012082457542,55671,0.06301509414740988,0.24299010691178963,1335.1807818277293,340.1258741991267,2465.5829472724145,694.7278260915588,-339.96502685546875,97.61701965332031,134.4574737548828,24.83980369567871,-12.642175674438477,19.35291862487793,18.079639434814453,8.562963485717773,3.0336172580718994,7.827566623687744,1.2988598346710205,8.052765846252441,-3.6875152587890625,7.930294036865234,5.302186489105225,7.058895111083984,6.224874019622803,6.812629222869873,9.332653045654297,6.424478530883789,2.6519923210144043,6.890378952026367,6.941299915313721,9.320267677307129,3.7943685054779053,9.488470077514648,7.793613910675049,7.242532253265381,4.419146537780762,6.894045352935791,2.31054949760437,7.75506067276001,-4.5164055824279785,6.524364471435547,-0.1324761062860489,5.826142311096191,1.3741339445114136,6.712264537811279,5.32607364654541,8.38447380065918,1623.067766595345,2332.264026469496,3010.9736740557973,277.3737208464633,274.89865854057103,269.2394074131786,0.3808085322380066,0.3677400052547455,0.2836120128631592,0.2236117571592331,0.5920243859291077,0.3521038591861725,0.25285133719444275,0.18063294887542725,0.22519251704216003,0.30541637539863586,0.18579132854938507,0.2599457800388336,0.25891345739364624,0.24536451697349548,0.4585372805595398,0.3588228225708008,0.24426431953907013,0.2108077108860016,0.23081108927726746,0.25509482622146606,0.2313508242368698,0.21055389940738678,0.49353477358818054,0.33459168672561646
./processed_music/classic_vivaldi_4.wav,5.603441433696943,0.12005911022424698,-4.348903985373909e-06,0.034531328827142715,79375,0.0901362803780557,0.28637690433703666,1598.6565228053012,300.56228393075276,3141.556623591933,553.7191914996946,-323.56396484375,56.39595031738281,123.1414794921875,18.54191017150879,-17.946895599365234,9.985013008117676,27.113554000854492,7.244157791137695,3.7979896068573,7.961700916290283,0.5503634214401245,8.81938362121582,0.4215048849582672,9.418044090270996,4.150415897369385,8.89822769165039,6.892178535461426,8.505640029907227,12.285823822021484,9.271644592285156,3.6209115982055664,10.385591506958008,4.515832901000977,13.317864418029785,-1.1763142347335815,12.815937995910645,-1.0067665576934814,10.434967041015625,-2.0165882110595703,7.775269508361816,1.5816595554351807,7.826415538787842,0.4566328823566437,9.385636329650879,-0.5207627415657043,8.894404411315918,-10.361144065856934,8.719047546386719,4.833920955657959,12.252507209777832,1800.137868837706,2431.65499227018,3059.7513651204295,218.32979851439427,223.74219570492338,219.0207141387611,0.31998392939567566,0.33401840925216675,0.2048885077238083,0.23718522489070892,0.24373288452625275,0.2928568124771118,0.18092143535614014,0.15447883307933807,0.4082849621772766,0.3291598856449127,0.521915853023529,0.4000092148780823,0.16818034648895264,0.16067630052566528,0.14161799848079681,0.212795689702034,0.12892696261405945,0.1248067244887352,0.31261926889419556,0.3193223476409912,0.22921118140220642,0.28624120354652405,0.2305992990732193,0.27800941467285156
./processed_music/rock_abba_3.wav,3.105218846206081,-0.07974103838205338,-0.0017905266722664237,0.0981077328324318,144125,0.1635642885676932,0.369879726496381,3000.174776219858,874.559982836663,5951.598525628811,1617.347500288719,-117.64289093017578,63.54237747192383,60.77978515625,26.632568359375,-11.048530578613281,28.807355880737305,35.999935150146484,13.608407020568848,3.103564500808716,10.108654022216797,14.146096229553223,9.890729904174805,4.741554260253906,9.61208438873291,7.315752029418945,8.586459159851074,2.976001739501953,7.951998710632324,8.445831298828125,7.705528736114502,-1.9698749780654907,8.309980392456055,8.683733940124512,7.433797359466553,-3.9766669273376465,6.879531383514404,7.905360698699951,6.856921672821045,-4.537750244140625,7.6736650466918945,2.458950996398926,7.632052421569824,-2.6769015789031982,6.960642337799072,4.995710849761963,6.825374603271484,-3.6038224697113037,7.803601264953613,2.9456589221954346,9.855616569519043,2608.929765696012,3038.796553832296,3432.591226971207,469.9669444664028,420.5977576966496,363.40587577491755,0.3336048722267151,0.20927897095680237,0.5325852036476135,0.2637549340724945,0.6153777241706848,0.32603076100349426,0.4266684353351593,0.2334924340248108,0.4611840844154358,0.2867843210697174,0.3878977298736572,0.24277664721012115,0.48625415563583374,0.3155610263347626,0.36769431829452515,0.29231494665145874,0.39169126749038696,0.266436368227005,0.5769783854484558,0.2985200881958008,0.4310990571975708,0.2541351616382599,0.3684571385383606,0.2648806869983673
./processed_music/rock_abba_2.wav,2.4270415454223917,-0.1045425608754158,-0.0017718329327180982,0.10181863605976105,167211,0.18943386564675174,0.39185287569811217,3177.6760636844897,874.101894901366,6081.631920855978,1441.658795108096,-106.1936264038086,66.17718505859375,52.52682876586914,28.89246940612793,-18.055538177490234,25.85927391052246,24.964046478271484,20.612180709838867,-5.416659355163574,16.958940505981445,6.259667873382568,13.54484748840332,1.6004984378814697,11.204763412475586,1.9222854375839233,13.363201141357422,-1.2111680507659912,10.493413925170898,6.657265663146973,7.67144250869751,-3.8764357566833496,8.024361610412598,8.589921951293945,7.817241191864014,-4.421295642852783,7.636963844299316,7.0688018798828125,7.378487586975098,-4.857295513153076,6.976222991943359,1.7295902967453003,6.413464069366455,-3.12939453125,6.384106636047363,4.855201721191406,6.7588629722595215,-2.8029913902282715,7.33390474319458,5.262569427490234,8.481803894042969,2619.099763380164,3052.502273709786,3444.468238182565,355.5784542451528,298.27783561846695,243.06636164112794,0.3557871878147125,0.23465098440647125,0.5157284140586853,0.26328209042549133,0.6676399111747742,0.3044947385787964,0.40029820799827576,0.2116997092962265,0.43977341055870056,0.3297398090362549,0.3350237011909485,0.21926742792129517,0.42096588015556335,0.26640090346336365,0.380932480096817,0.27369797229766846,0.38484349846839905,0.24087464809417725,0.5519598722457886,0.3013279438018799,0.3661656379699707,0.22084307670593262,0.42371639609336853,0.2993910312652588
./processed_music/classic_beethoven_1.wav,1.641714491560311,0.00984745379537344,7.056332833599299e-07,0.03064851090312004,60532,0.0685892474921504,0.2527543523277313,1210.096655222045,417.4054914300617,2246.916053577255,1016.1190072569152,-361.35205078125,78.8681869506836,156.69752502441406,37.7576904296875,-14.675375938415527,20.74203872680664,21.373517990112305,12.078540802001953,-1.967315912246704,11.347514152526855,-7.034481525421143,9.45186710357666,-7.931445598602295,10.547813415527344,-8.841595649719238,10.139534950256348,-10.17438793182373,11.710474967956543,-3.5177931785583496,11.106579780578613,-5.780496120452881,11.323339462280273,-2.1450726985931396,10.698515892028809,-4.196149826049805,12.6799898147583,-3.1063501834869385,11.105987548828125,-6.107288837432861,11.528923034667969,-5.2997331619262695,9.670495986938477,-5.316493511199951,10.286391258239746,-5.6642045974731445,9.832809448242188,-3.750062942504883,9.666831016540527,2.9116904735565186,13.665517807006836,1320.616629639735,1943.8173670734723,2577.7405501548283,313.0692469586961,337.46441407448583,358.9351952154255,0.5086308121681213,0.40652284026145935,0.2810094356536865,0.2228831797838211,0.31774747371673584,0.36298084259033203,0.17369557917118073,0.21160025894641876,0.25050899386405945,0.2978443205356598,0.3818837106227875,0.3491919934749603,0.1719888150691986,0.16519194841384888,0.24419009685516357,0.31688228249549866,0.1479676514863968,0.17736387252807617,0.23768411576747894,0.29240912199020386,0.30524376034736633,0.3358961045742035,0.24489538371562958,0.23108360171318054
